48	2006	-11.8	-22.8	-18.7	0	-0.00466	30	30	30	0	-18.9	-22.1	-14.8	-16.8	-22.8	0.28	157.2260281	22.87595899	2.5
49	2006	-4.8	-22.5	-14.7	0	0.02068	30	30	30	0	-21.4	-21	-8.5	-12.5	-22.5	0.25	203.8628235	29.66148574	2.5
50	2006	-0.9	-14.6	-10	0	0.04645	30	30	30	0	-13.1	-14.6	-5.3	-8.8	-14.6	0.25	2313.843047	336.6578632	2.5
51	2006	-2.7	-11.8	-6.7	0	0.05466	30	30	30	0	-11.7	-11	-2.9	-5.5	-11.8	0.58	203.2658606	29.57462927	2.5
52	2006	-1.1	-5.8	-3.1	0.25	0.05278	30	30	30	0	-5.8	-4.5	-2.7	-2.1	-5.8	0.92	128.6262348	18.71476695	2.5
53	2006	1.6	-1.8	-0.5	0.51	0.0536	30	30	30	0	-1.3	-1.7	0.3	0.3	-1.8	0.7	163.5224768	23.79207513	2.5
54	2006	1.5	-4.7	-0.2	0.51	0.07471	30	30	30	0	-0.7	-0.5	0.9	1.3	-4.7	0.3	66.16231111	9.626436119	2.5
55	2006	0.3	-9.9	-6.5	0	0.06241	30	30	30	0	-4.7	-8.1	-2.9	-7.9	-9.9	0.22	60.02186892	8.7330185	2.5
56	2006	3.1	-9.9	-3.1	0	0.09296	30	30	30	0	-9.9	-9.5	1.3	-0.9	-9.9	0.3	72.37041675	10.52969859	2.5
57	2006	5.4	-0.4	1.9	0.25	0.0844	30	30	30	0	-0.2	0.7	4.4	1.4	-0.4	0.65	76.47663394	11.12714201	2.5
58	2006	4.4	1.4	2.6	1.27	0.06375	30	30	30	0	1.9	2.5	3.2	2.4	1.4	0.79	211.2027122	30.72941956	2.5
59	2006	5.8	-0.4	2.1	2.03	0.09066	30	30	30	0	3.8	4.5	1.8	-0.1	-0.4	0.5	111.7798573	16.26366489	2.5
60	2006	6.1	-0.6	1.1	0	0.09076	30	30	30	0	0.1	-0.4	4	0.6	-0.6	0.41	160.9318966	23.41515277	2.5
61	2006	5.9	-1.7	0.5	0.25	0.0949	30	30	30	0	-0.4	-0.9	3.3	-0.5	-1.7	0.35	74.42668842	10.82888052	2.5
